Grapheme	IPA	EXAMPLES	LANGUAGES	FREQUENCY	CODEPOINTS
tɕyi~ 44 ka~ 55 o~ 33	<???>	tɕyi~ 44 ka~ 55 o~ 33	Zauzou	1	U+0074 U+0255 U+0079 U+0069 U+007e U+0020 U+0034 U+0034 U+0020 U+006b U+0061 U+007e U+0020 U+0035 U+0035 U+0020 U+006f U+007e U+0020 U+0033 U+0033
vu 42 o~ 33	<???>	vu 42 o~ 33	Zauzou	1	U+0076 U+0075 U+0020 U+0034 U+0032 U+0020 U+006f U+007e U+0020 U+0033 U+0033
ju~ ʐwɔ	<???>	ju~ ʐwɔ	Nusu	1	U+006a U+0075 U+007e U+0020 U+0290 U+0077 U+0254
ʔ$	ʔ	ŋo_ʔ	Zaiwa	1	U+0294 U+0024
ŋɔ 44 o~ 33	<???>	ŋɔ 44 o~ 33	Zauzou	1	U+014b U+0254 U+0020 U+0034 U+0034 U+0020 U+006f U+007e U+0020 U+0033 U+0033
hju~ brә	<???>	hju~ brә	Nusu	1	U+0068 U+006a U+0075 U+007e U+0020 U+0062 U+0072 U+04d9
lhh	lhh	lulhhuv	Hani	1	U+006c U+0068 U+0068
pie~ 35	<???>	pie~ 35	Zauzou	1	U+0070 U+0069 U+0065 U+007e U+0020 U+0033 U+0035
XX$	<?>	ɲo_m XX	Zaiwa	1	U+0058 U+0058 U+0024
tt	tt	kette	Sichuan Yi	1	U+0074 U+0074
ʐw	ʐw	mi ʐwɔ	Nusu	1	U+0290 U+0077
'p	'p	xy'pot	Sichuan Yi	1	U+0027 U+0070
mi 33 ka~ 35 khu 42	<???>	mi 33 ka~ 35 khu 42	Zauzou	1	U+006d U+0069 U+0020 U+0033 U+0033 U+0020 U+006b U+0061 U+007e U+0020 U+0033 U+0035 U+0020 U+006b U+0068 U+0075 U+0020 U+0034 U+0032
ŋo 31 ko~ 55	<???>	ŋo 31 ko~ 55	Zauzou	1	U+014b U+006f U+0020 U+0033 U+0031 U+0020 U+006b U+006f U+007e U+0020 U+0035 U+0035
ɣɔ~ 35	<???>	ɣɔ~ 35	Zauzou	1	U+0263 U+0254 U+007e U+0020 U+0033 U+0035
tɕyi~ 44 o~ 33	<???>	tɕyi~ 44 o~ 33	Zauzou	1	U+0074 U+0255 U+0079 U+0069 U+007e U+0020 U+0034 U+0034 U+0020 U+006f U+007e U+0020 U+0033 U+0033
Y$	<?>	dzY	Nusu	1	U+0059 U+0024
khe~ 42	<???>	khe~ 42	Zauzou	1	U+006b U+0068 U+0065 U+007e U+0020 U+0034 U+0032
o~31	<???>	o~31	Lahu Shi	1	U+006f U+007e U+0033 U+0031
ɣæ 33 ɣa~ 55 o~ 33	<???>	ɣæ 33 ɣa~ 55 o~ 33	Zauzou	1	U+0263 U+00e6 U+0020 U+0033 U+0033 U+0020 U+0263 U+0061 U+007e U+0020 U+0035 U+0035 U+0020 U+006f U+007e U+0020 U+0033 U+0033
thʃ	thʃ	a thʃɨ	Jino	1	U+0074 U+0068 U+0283
^53$	<?>	53	Nesu	1	U+005e U+0035 U+0033 U+0024
^ɣ$	ɣ	ɣ.	Samei	1	U+005e U+0263 U+0024
u~ŋ35 nɛ31	<???>	u~ŋ35 nɛ31	Lahu Shi	1	U+0075 U+007e U+014b U+0033 U+0035 U+0020 U+006e U+025b U+0033 U+0031
^ɕw	ɕw	ɕwa	Nusu	1	U+005e U+0255 U+0077
ɚ$	ɚ	khɯ33 dʐɚ	Naxi	1	U+025a U+0024
pha 55 vu 42 o~ 33	<???>	pha 55 vu 42 o~ 33	Zauzou	1	U+0070 U+0068 U+0061 U+0020 U+0035 U+0035 U+0020 U+0076 U+0075 U+0020 U+0034 U+0032 U+0020 U+006f U+007e U+0020 U+0033 U+0033
hi~ na	<???>	hi~ na	Nusu	1	U+0068 U+0069 U+007e U+0020 U+006e U+0061
rh	rh	jjurhla	Sichuan Yi	1	U+0072 U+0068
^mw	mw	mw ʐɔ	Nusu	1	U+005e U+006d U+0077
to~ 33 to~ 33 læ 31	<???>	to~ 33 to~ 33 læ 31	Zauzou	1	U+0074 U+006f U+007e U+0020 U+0033 U+0033 U+0020 U+0074 U+006f U+007e U+0020 U+0033 U+0033 U+0020 U+006c U+00e6 U+0020 U+0033 U+0031
sʃh	sʃh	xua 55 sʃhɨ 31	Lisu	1	U+0073 U+0283 U+0068
^__	__	_ 21	Nesu	1	U+005e U+005f U+005f
tɕhia~ 31	<???>	tɕhia~ 31	Zauzou	1	U+0074 U+0255 U+0068 U+0069 U+0061 U+007e U+0020 U+0033 U+0031
ʔo~ 33 le 35	<???>	ʔo~ 33 le 35	Zauzou	1	U+0294 U+006f U+007e U+0020 U+0033 U+0033 U+0020 U+006c U+0065 U+0020 U+0033 U+0035
ɕa~55 dʑau55	<???>	ɕa~55 dʑau55	Biyo	1	U+0255 U+0061 U+007e U+0035 U+0035 U+0020 U+0064 U+0291 U+0061 U+0075 U+0035 U+0035
pe~ 42	<???>	pe~ 42	Zauzou	1	U+0070 U+0065 U+007e U+0020 U+0034 U+0032
u~33	<???>	u~33	Lahu Shi	1	U+0075 U+007e U+0033 U+0033
jh	jh	njhɔ 21	Nesu	1	U+006a U+0068
khɔ 33 ɣuo~ 35 te~ 44	<???>	khɔ 33 ɣuo~ 35 te~ 44	Zauzou	1	U+006b U+0068 U+0254 U+0020 U+0033 U+0033 U+0020 U+0263 U+0075 U+006f U+007e U+0020 U+0033 U+0035 U+0020 U+0074 U+0065 U+007e U+0020 U+0034 U+0034
xo 31 tɕa~ 55	<???>	xo 31 tɕa~ 55	Zauzou	1	U+0078 U+006f U+0020 U+0033 U+0031 U+0020 U+0074 U+0255 U+0061 U+007e U+0020 U+0035 U+0035
lou 42 ve~ 31	<???>	lou 42 ve~ 31	Zauzou	1	U+006c U+006f U+0075 U+0020 U+0034 U+0032 U+0020 U+0076 U+0065 U+007e U+0020 U+0033 U+0031
pa 42 ɕi 55 pɔ 35 o~ 33	<???>	pa 42 ɕi 55 pɔ 35 o~ 33	Zauzou	1	U+0070 U+0061 U+0020 U+0034 U+0032 U+0020 U+0255 U+0069 U+0020 U+0035 U+0035 U+0020 U+0070 U+0254 U+0020 U+0033 U+0035 U+0020 U+006f U+007e U+0020 U+0033 U+0033
o~ 55 khɯ~ 55	<???>	o~ 55 khɯ~ 55	Zauzou	1	U+006f U+007e U+0020 U+0035 U+0035 U+0020 U+006b U+0068 U+026f U+007e U+0020 U+0035 U+0035
khe~ 33	<???>	khe~ 33	Zauzou	1	U+006b U+0068 U+0065 U+007e U+0020 U+0033 U+0033
uu$	uu	auu	Kucong	1	U+0075 U+0075 U+0024
hi~ sә	<???>	hi~ sә	Nusu	1	U+0068 U+0069 U+007e U+0020 U+0073 U+04d9
xɔ~31	<???>	xɔ~31	Lahu Shi	1	U+0078 U+0254 U+007e U+0033 U+0031
tsw	tsw	se tswa	Samei	1	U+0074 U+0073 U+0077
qhh	qhh	haqhhal seil	Hani	1	U+0071 U+0068 U+0068
tɕhi 31 pæ~ 33	<???>	tɕhi 31 pæ~ 33	Zauzou	1	U+0074 U+0255 U+0068 U+0069 U+0020 U+0033 U+0031 U+0020 U+0070 U+00e6 U+007e U+0020 U+0033 U+0033
pss	pss	zhepsse	Sichuan Yi	1	U+0070 U+0073 U+0073
jæ~	<???>	jæ~	Naxi	1	U+006a U+00e6 U+007e
ʔi~ 33 læ 31	<???>	ʔi~ 33 læ 31	Zauzou	1	U+0294 U+0069 U+007e U+0020 U+0033 U+0033 U+0020 U+006c U+00e6 U+0020 U+0033 U+0031
rw$	rw	lyrw	Sichuan Yi	1	U+0072 U+0077 U+0024
331	<?>	pɤ331 ɣɔ53	Lahu Shi	1	U+0033 U+0033 U+0031
S	<?>	tSo	Nusu	1	U+0053
I$	<?>	a çI	Kucong	1	U+0049 U+0024
ʑæ~ 33 læ 31	<???>	ʑæ~ 33 læ 31	Zauzou	1	U+0291 U+00e6 U+007e U+0020 U+0033 U+0033 U+0020 U+006c U+00e6 U+0020 U+0033 U+0031
pa 31 ti 31 o~ 33	<???>	pa 31 ti 31 o~ 33	Zauzou	1	U+0070 U+0061 U+0020 U+0033 U+0031 U+0020 U+0074 U+0069 U+0020 U+0033 U+0031 U+0020 U+006f U+007e U+0020 U+0033 U+0033
ɣw	ɣw	v. ɣwej	Naxi	1	U+0263 U+0077
tɕa~ 31	<???>	tɕa~ 31	Zauzou	1	U+0074 U+0255 U+0061 U+007e U+0020 U+0033 U+0031
'l	'l	hhao'laonei	Hani	1	U+0027 U+006c
ɲɯ~ 33	<???>	ɲɯ~ 33	Zauzou	1	U+0272 U+026f U+007e U+0020 U+0033 U+0033
se~ 31 vu 35	<???>	se~ 31 vu 35	Zauzou	1	U+0073 U+0065 U+007e U+0020 U+0033 U+0031 U+0020 U+0076 U+0075 U+0020 U+0033 U+0035
ʈh	ʈh	go_ 21 ʈhi_ 21	Nesu	1	U+0288 U+0068
la 31 lue~ 35	<???>	la 31 lue~ 35	Zauzou	1	U+006c U+0061 U+0020 U+0033 U+0031 U+0020 U+006c U+0075 U+0065 U+007e U+0020 U+0033 U+0035
phe~ 31	<???>	phe~ 31	Zauzou	1	U+0070 U+0068 U+0065 U+007e U+0020 U+0033 U+0031
bi31 de~55	<???>	bi31 de~55	Biyo	1	U+0062 U+0069 U+0033 U+0031 U+0020 U+0064 U+0065 U+007e U+0035 U+0035
^bw	bw	bwɔ	Nusu	1	U+005e U+0062 U+0077
213$	<?>	ɕa 213	Biyo	1	U+0032 U+0031 U+0033 U+0024
344$	<?>	ou tu wu 344	Mandarin Chinese	1	U+0033 U+0034 U+0034 U+0024
sæ~ 31	<???>	sæ~ 31	Zauzou	1	U+0073 U+00e6 U+007e U+0020 U+0033 U+0031
311$	<?>	da ha qian311	Mandarin Chinese	1	U+0033 U+0031 U+0031 U+0024
tɕa~ bi	<???>	tɕa~ bi	Nusu	1	U+0074 U+0255 U+0061 U+007e U+0020 U+0062 U+0069
a 44 o~ 33	<???>	a 44 o~ 33	Zauzou	1	U+0061 U+0020 U+0034 U+0034 U+0020 U+006f U+007e U+0020 U+0033 U+0033
ɣo~ 31 tso~ 33	<???>	ɣo~ 31 tso~ 33	Zauzou	1	U+0263 U+006f U+007e U+0020 U+0033 U+0031 U+0020 U+0074 U+0073 U+006f U+007e U+0020 U+0033 U+0033
hæ~ 33	<???>	hæ~ 33	Zauzou	1	U+0068 U+00e6 U+007e U+0020 U+0033 U+0033
^f$	f	f.	Samei	1	U+005e U+0066 U+0024
tɕio~ 42 tɕu 35 læ 31	<???>	tɕio~ 42 tɕu 35 læ 31	Zauzou	1	U+0074 U+0255 U+0069 U+006f U+007e U+0020 U+0034 U+0032 U+0020 U+0074 U+0255 U+0075 U+0020 U+0033 U+0035 U+0020 U+006c U+00e6 U+0020 U+0033 U+0031
lou 31 pɔ 33 o~ 33	<???>	lou 31 pɔ 33 o~ 33	Zauzou	1	U+006c U+006f U+0075 U+0020 U+0033 U+0031 U+0020 U+0070 U+0254 U+0020 U+0033 U+0033 U+0020 U+006f U+007e U+0020 U+0033 U+0033
^nn	nn	nnan	Jinghpaw	1	U+005e U+006e U+006e
^tʃhw	tʃhw	tʃhwan	Jino	1	U+005e U+0074 U+0283 U+0068 U+0077
se~ 55 ʑa~ 35	<???>	se~ 55 ʑa~ 35	Zauzou	1	U+0073 U+0065 U+007e U+0020 U+0035 U+0035 U+0020 U+0291 U+0061 U+007e U+0020 U+0033 U+0035
swa~ dzә	<???>	swa~ dzә	Nusu	1	U+0073 U+0077 U+0061 U+007e U+0020 U+0064 U+007a U+04d9
